log level: INFO
Words to send: 2689
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
Read EPC: 133703026460a2, 4
Read EPC: 133703026460a2, 4
Read EPC: 133703026460a2, 4
Read EPC: 133703026462da, 4
Next block: 03026464cd(50/2689) --- Time elapsed: 13.305 secs
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 1
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 4
Read EPC: 133703026462da, 4
Read EPC: 133703026464cd, 4
Next block: 030264667c(51/2689) --- Time elapsed: 13.555 secs
Read EPC: 133703026464cd, 4
Read EPC: 133703026464cd, 4
Read EPC: 133703026464cd, 4
Read EPC: 133703026464cd, 4
Read EPC: 133703026464cd, 4
Read EPC: 133703026464cd, 4
Read EPC: 133703026464cd, 4
Read EPC: 133703026464cd, 4
Read EPC: 133703026464cd, 4
Read EPC: 133703026464cd, 1
Read EPC: 133703026464cd, 4
Read EPC: 133703026464cd, 4
Read EPC: 133703026464cd, 3
Read EPC: 133703026464cd, 4
Read EPC: 1337030264667c, 4
Next block: 030264686f(52/2689) --- Time elapsed: 13.825 secs
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 1
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 4
Read EPC: 1337030264667c, 4
Read EPC: 1337030264686f, 2
Next block: 0302646aa6(53/2689) --- Time elapsed: 14.075 secs
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 1337030264686f, 4
Read EPC: 13370302646aa6, 0
Next block: 0302646c99(54/2689) --- Time elapsed: 14.346 secs
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646aa6, 2
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646aa6, 1
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646aa6, 3
Read EPC: 13370302646aa6, 4
Read EPC: 13370302646c99, 4
Next block: 0302646e48(55/2689) --- Time elapsed: 14.602 secs
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646c99, 4
Read EPC: 13370302646e48, 4
Next block: 030264703b(56/2689) --- Time elapsed: 14.855 secs
Read EPC: 13370302646e48, 4
Read EPC: 13370302646e48, 4
Read EPC: 13370302646e48, 4
Read EPC: 13370302646e48, 3
Read EPC: 13370302646e48, 4
Read EPC: 13370302646e48, 4
Read EPC: 13370302646e48, 4
Read EPC: 13370302646e48, 4
Read EPC: 13370302646e48, 4
Read EPC: 13370302646e48, 2
Read EPC: 13370302646e48, 4
Read EPC: 13370302646e48, 4
Read EPC: 13370302646e48, 4
Read EPC: 13370302646e48, 4
Read EPC: 1337030264703b, 4
Next block: 0302647264(57/2689) --- Time elapsed: 15.105 secs
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 1337030264703b, 4
Read EPC: 13370302647264, 4
Next block: 0302647475(58/2689) --- Time elapsed: 15.365 secs
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 3
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 4
Read EPC: 13370302647264, 4
Read EPC: 13370302647475, 4
Next block: 0302647606(59/2689) --- Time elapsed: 15.615 secs
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 4
Read EPC: 13370302647475, 1
Read EPC: 13370302647475, 4
Read EPC: 13370302647606, 4
Next block: 0302647817(60/2689) --- Time elapsed: 15.905 secs
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 1
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 4
Read EPC: 13370302647606, 4
Read EPC: 13370302647817, 4
Next block: 0302647a30(61/2689) --- Time elapsed: 16.155 secs
Read EPC: 13370302647817, 0
Read EPC: 13370302647817, 4
Read EPC: 13370302647817, 4
Read EPC: 13370302647817, 4
Read EPC: 13370302647817, 4
Read EPC: 13370302647817, 4
Read EPC: 13370302647817, 1
Read EPC: 13370302647817, 4
Read EPC: 13370302647817, 4
Read EPC: 13370302647817, 4
Read EPC: 13370302647817, 4
Read EPC: 13370302647817, 4
Read EPC: 13370302647817, 4
Read EPC: 13370302647817, 0
Read EPC: 13370302647817, 4
Read EPC: 13370302647a30, 4
Next block: 0302647c41(62/2689) --- Time elapsed: 16.421 secs
Read EPC: 13370302647a30, 4
Read EPC: 13370302647a30, 4
Read EPC: 13370302647a30, 4
Read EPC: 13370302647a30, 4
Read EPC: 13370302647a30, 4
Read EPC: 13370302647a30, 4
Read EPC: 13370302647a30, 4
Read EPC: 13370302647a30, 4
Read EPC: 13370302647a30, 2
Read EPC: 13370302647a30, 4
Read EPC: 13370302647a30, 4
Read EPC: 13370302647a30, 4
Read EPC: 13370302647a30, 3
Read EPC: 13370302647a30, 4
Read EPC: 13370302647c41, 4
Next block: 0302647ed2(63/2689) --- Time elapsed: 16.672 secs
Read EPC: 13370302647c41, 4
Read EPC: 13370302647c41, 4
Read EPC: 13370302647c41, 0
Read EPC: 13370302647c41, 4
Read EPC: 13370302647c41, 4
Read EPC: 13370302647c41, 4
Read EPC: 13370302647c41, 4
Read EPC: 13370302647c41, 4
Read EPC: 13370302647c41, 4
Read EPC: 13370302647c41, 4
Read EPC: 13370302647c41, 4
Read EPC: 13370302647c41, 4
Read EPC: 13370302647c41, 4
Read EPC: 13370302647ed2, 4
Next block: 03026480e3(64/2689) --- Time elapsed: 16.935 secs
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 13370302647ed2, 4
Read EPC: 133703026480e3, 4
Next block: 03026482fd(65/2689) --- Time elapsed: 17.186 secs
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 2
Read EPC: 133703026480e3, 4
Read EPC: 133703026480e3, 4
Read EPC: 133703026482fd, 4
Next block: 030264840e(66/2689) --- Time elapsed: 17.446 secs
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 133703026482fd, 4
Read EPC: 1337030264840e, 4
Next block: 030264869f(67/2689) --- Time elapsed: 17.697 secs
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264840e, 4
Read EPC: 1337030264869f, 4
Next block: 03026488b0(68/2689) --- Time elapsed: 17.955 secs
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 1337030264869f, 4
Read EPC: 133703026488b0, 4
Next block: 0302648ac9(69/2689) --- Time elapsed: 18.206 secs
Read EPC: 133703026488b0, 4
Read EPC: 133703026488b0, 4
Read EPC: 133703026488b0, 4
Read EPC: 133703026488b0, 3
Read EPC: 133703026488b0, 4
Read EPC: 133703026488b0, 4
Read EPC: 133703026488b0, 4
Read EPC: 133703026488b0, 4
Read EPC: 133703026488b0, 4
Read EPC: 133703026488b0, 2
Read EPC: 133703026488b0, 4
Read EPC: 133703026488b0, 4
Read EPC: 133703026488b0, 4
Read EPC: 133703026488b0, 0
Read EPC: 133703026488b0, 4
Read EPC: 13370302648ac9, 4
Next block: 0302648cda(70/2689) --- Time elapsed: 18.471 secs
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648ac9, 4
Read EPC: 13370302648cda, 4
Next block: 0302648e6b(71/2689) --- Time elapsed: 18.716 secs
Read EPC: 13370302648cda, 4
Read EPC: 13370302648cda, 4
Read EPC: 13370302648cda, 4
Read EPC: 13370302648cda, 2
Read EPC: 13370302648cda, 4
Read EPC: 13370302648cda, 4
Read EPC: 13370302648cda, 4
Read EPC: 13370302648cda, 4
Read EPC: 13370302648cda, 4
Read EPC: 13370302648cda, 4
Read EPC: 13370302648cda, 2
Read EPC: 13370302648cda, 4
Read EPC: 13370302648cda, 4
Read EPC: 13370302648cda, 4
Read EPC: 13370302648e6b, 4
Next block: 030264907c(72/2689) --- Time elapsed: 18.976 secs
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 3
Read EPC: 13370302648e6b, 4
Read EPC: 13370302648e6b, 4
Read EPC: 1337030264907c, 4
Next block: 0302649207(73/2689) --- Time elapsed: 19.226 secs
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 2
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 4
Read EPC: 1337030264907c, 4
Read EPC: 13370302649207, 4
Next block: 030264943a(74/2689) --- Time elapsed: 19.495 secs
Read EPC: 13370302649207, 2
Read EPC: 13370302649207, 4
Read EPC: 13370302649207, 4
Read EPC: 13370302649207, 4
Read EPC: 13370302649207, 4
Read EPC: 13370302649207, 3
Read EPC: 13370302649207, 4
Read EPC: 13370302649207, 3
Read EPC: 13370302649207, 4
Read EPC: 13370302649207, 3
Read EPC: 13370302649207, 0
Read EPC: 13370302649207, 4
Read EPC: 1337030264943a, 4
Next block: 03026496ed(75/2689) --- Time elapsed: 19.752 secs
Read EPC: 1337030264943a, 4
Read EPC: 1337030264943a, 4
Read EPC: 1337030264943a, 4
Read EPC: 1337030264943a, 2
Read EPC: 1337030264943a, 4
Read EPC: 1337030264943a, 4
Read EPC: 1337030264943a, 4
Read EPC: 1337030264943a, 4
Read EPC: 1337030264943a, 1
Read EPC: 1337030264943a, 4
Read EPC: 1337030264943a, 4
Read EPC: 1337030264943a, 4
Read EPC: 1337030264943a, 4
Read EPC: 133703026496ed, 4
Next block: 0302649820(76/2689) --- Time elapsed: 20.026 secs
Read EPC: 133703026496ed, 0
Read EPC: 133703026496ed, 4
Read EPC: 133703026496ed, 0
Read EPC: 133703026496ed, 4
Read EPC: 133703026496ed, 4
Read EPC: 133703026496ed, 4
Read EPC: 133703026496ed, 4
Read EPC: 133703026496ed, 4
Read EPC: 133703026496ed, 4
Read EPC: 133703026496ed, 4
Read EPC: 133703026496ed, 3
Read EPC: 133703026496ed, 4
Read EPC: 133703026496ed, 4
Read EPC: 133703026496ed, 4
Read EPC: 13370302649820, 4
Next block: 0302649a4b(77/2689) --- Time elapsed: 20.276 secs
Read EPC: 13370302649820, 4
Read EPC: 13370302649820, 2
Read EPC: 13370302649820, 4
Read EPC: 13370302649820, 4
Read EPC: 13370302649820, 4
Read EPC: 13370302649820, 4
Read EPC: 13370302649820, 4
Read EPC: 13370302649820, 4
Read EPC: 13370302649820, 4
Read EPC: 13370302649820, 4
Read EPC: 13370302649820, 3
Read EPC: 13370302649820, 4
Read EPC: 13370302649820, 4
Read EPC: 13370302649820, 3
Read EPC: 13370302649820, 4
Read EPC: 13370302649a4b, 4
Next block: 0302649c7e(78/2689) --- Time elapsed: 20.552 secs
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649a4b, 4
Read EPC: 13370302649c7e, 4
Next block: 0302649e31(79/2689) --- Time elapsed: 20.786 secs
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 0
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649c7e, 4
Read EPC: 13370302649e31, 4
Next block: 030264a064(80/2689) --- Time elapsed: 21.055 secs
Read EPC: 13370302649e31, 0
Read EPC: 13370302649e31, 4
Read EPC: 13370302649e31, 2
Read EPC: 13370302649e31, 4
Read EPC: 13370302649e31, 4
Read EPC: 13370302649e31, 4
Read EPC: 13370302649e31, 4
Read EPC: 13370302649e31, 4
Read EPC: 13370302649e31, 3
Read EPC: 13370302649e31, 4
Read EPC: 13370302649e31, 4
Read EPC: 13370302649e31, 4
Read EPC: 13370302649e31, 4
Read EPC: 13370302649e31, 4
Read EPC: 1337030264a064, 4
Next block: 030264a2a0(81/2689) --- Time elapsed: 21.306 secs
Read EPC: 1337030264a064, 4
Read EPC: 1337030264a064, 4
Read EPC: 1337030264a064, 4
Read EPC: 1337030264a064, 4
Read EPC: 1337030264a064, 4
Read EPC: 1337030264a064, 4
Read EPC: 1337030264a064, 3
Read EPC: 1337030264a064, 4
Read EPC: 1337030264a064, 4
Read EPC: 1337030264a064, 0
Read EPC: 1337030264a064, 4
Read EPC: 1337030264a064, 4
Read EPC: 1337030264a064, 3
Read EPC: 1337030264a064, 4
Read EPC: 1337030264a2a0, 4
Next block: 030264a4d3(82/2689) --- Time elapsed: 21.595 secs
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a2a0, 0
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a2a0, 0
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a2a0, 0
Read EPC: 1337030264a2a0, 4
Read EPC: 1337030264a4d3, 4
Next block: 030264a686(83/2689) --- Time elapsed: 21.852 secs
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a4d3, 1
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a4d3, 2
Read EPC: 1337030264a4d3, 4
Read EPC: 1337030264a686, 4
Next block: 030264a8b9(84/2689) --- Time elapsed: 22.111 secs
Read EPC: 1337030264a686, 4
Read EPC: 1337030264a686, 0
Read EPC: 1337030264a686, 4
Read EPC: 1337030264a686, 1
Read EPC: 1337030264a686, 4
Read EPC: 1337030264a686, 4
Read EPC: 1337030264a686, 2
Read EPC: 1337030264a686, 4
Read EPC: 1337030264a8b9, 4
Next block: 030264aae4(85/2689) --- Time elapsed: 22.356 secs
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264a8b9, 1
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264a8b9, 2
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264a8b9, 4
Read EPC: 1337030264aae4, 4
Next block: 030264ac17(86/2689) --- Time elapsed: 22.626 secs
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264aae4, 2
Read EPC: 1337030264aae4, 1
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264aae4, 0
Read EPC: 1337030264aae4, 4
Read EPC: 1337030264ac17, 4
Next block: 030264aeca(87/2689) --- Time elapsed: 22.883 secs
Read EPC: 1337030264ac17, 4
Read EPC: 1337030264ac17, 4
Read EPC: 1337030264ac17, 4
Read EPC: 1337030264ac17, 4
Read EPC: 1337030264ac17, 4
Read EPC: 1337030264ac17, 1
Read EPC: 1337030264ac17, 4
Read EPC: 1337030264ac17, 4
Read EPC: 1337030264ac17, 4
Read EPC: 1337030264ac17, 4
Read EPC: 1337030264ac17, 4
Read EPC: 1337030264ac17, 1
Read EPC: 1337030264ac17, 4
Read EPC: 1337030264aeca, 2
Next block: 030264b0fd(88/2689) --- Time elapsed: 23.136 secs
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264aeca, 4
Read EPC: 1337030264b0fd, 4
Next block: 030264b26a(89/2689) --- Time elapsed: 23.386 secs
Read EPC: 1337030264b0fd, 3
Read EPC: 1337030264b0fd, 4
Read EPC: 1337030264b0fd, 4
Read EPC: 1337030264b0fd, 4
Read EPC: 1337030264b0fd, 4
Read EPC: 1337030264b0fd, 4
Read EPC: 1337030264b0fd, 4
Read EPC: 1337030264b0fd, 0
Read EPC: 1337030264b0fd, 4
Read EPC: 1337030264b0fd, 4
Read EPC: 1337030264b0fd, 4
Read EPC: 1337030264b0fd, 4
Read EPC: 1337030264b0fd, 2
Read EPC: 1337030264b0fd, 4
Read EPC: 1337030264b26a, 4
Next block: 030264b43b(90/2689) --- Time elapsed: 23.665 secs
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b26a, 2
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b26a, 0
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b26a, 4
Read EPC: 1337030264b43b, 4
Next block: 030264b650(91/2689) --- Time elapsed: 23.916 secs
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b43b, 3
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b43b, 3
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b43b, 4
Read EPC: 1337030264b650, 1
Next block: 030264b821(92/2689) --- Time elapsed: 24.186 secs
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b650, 4
Read EPC: 1337030264b821, 4
Next block: 030264baae(93/2689) --- Time elapsed: 24.436 secs
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 0
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 4
Read EPC: 1337030264b821, 4
Read EPC: 1337030264baae, 4
Next block: 030264bc7f(94/2689) --- Time elapsed: 24.696 secs
Read EPC: 1337030264baae, 4
Read EPC: 1337030264baae, 4
Read EPC: 1337030264baae, 4
Read EPC: 1337030264baae, 4
Read EPC: 1337030264baae, 4
Read EPC: 1337030264baae, 4
Read EPC: 1337030264baae, 4
Read EPC: 1337030264baae, 0
Read EPC: 1337030264baae, 4
Read EPC: 1337030264baae, 4
Read EPC: 1337030264baae, 4
Read EPC: 1337030264baae, 0
Read EPC: 1337030264baae, 4
